"date","bike_count","weekday","is_weekend","temperature","humidity","windspeed","winddirection","visibility","precipitation","sun","windspeed_max","precip_indic","precip_type"
2018-10-11,7434,4,0,14.7277777777778,83.7222222222222,1.86666666666667,200,15128.8888888889,0,194,5.7,0,0
2018-10-12,7543,5,0,18.2722222222222,68.9444444444444,1.45,193.333333333333,36332.7777777778,0,531,6.5,0,0
2018-10-13,6392,6,1,17.75,66.1666666666667,1.96111111111111,102.777777777778,41622.2222222222,0,610,6.7,0,0
2018-10-14,4491,7,1,17.1666666666667,69.1111111111111,1.73888888888889,194.444444444444,40693.8888888889,0,607,5.3,0,0
2018-10-15,7613,1,0,15.3611111111111,68.4444444444444,1.61111111111111,128.333333333333,33036.1111111111,0,598,6.3,0,0
2018-10-16,7522,2,0,14.2111111111111,69,1.70555555555556,117.777777777778,28435.5555555556,0,591,5.8,0,0
2018-10-17,7622,3,0,14.6333333333333,70.0555555555556,2.07777777777778,172.222222222222,25890,0,498,6.2,0,0
2018-10-18,7977,4,0,16.1,70.5,3.88333333333333,21.1111111111111,19913.8888888889,0,497,10.1,0,0
2018-10-19,7610,5,0,13.7333333333333,78.1111111111111,3.47222222222222,48.3333333333333,9631.66666666667,0,481,7.4,0,0
2018-10-20,5433,6,1,12.6,75.2222222222222,2.28333333333333,82.7777777777778,14837.7777777778,0,431,6.6,0,0
2018-10-21,2621,7,1,10.8555555555556,67.3888888888889,3.83888888888889,41.6666666666667,35252.2222222222,0,561,9.5,0,0
2018-10-22,6922,1,0,11.2666666666667,62.3333333333333,4.05,27.2222222222222,41937.2222222222,0,427,9.9,0,0
2018-10-23,6771,2,0,9.99444444444444,71.5,5.62222222222222,212.222222222222,28233.3333333333,0,48,14,0,0
2018-10-24,6257,3,0,12.2388888888889,77.3888888888889,7.28333333333333,229.444444444444,32407.2222222222,0.1,0,13.9,0,0
2018-10-25,6882,4,0,13.6111111111111,76.1666666666667,4.22777777777778,247.222222222222,38102.7777777778,0,13,9.1,0,0
2018-10-26,6797,5,0,11.3777777777778,72.7222222222222,4.78333333333333,243.333333333333,32791.6666666667,0,26,10.5,0,0
2018-10-27,4668,6,1,8.31111111111111,78.8888888888889,2.21666666666667,181.666666666667,35129.4444444444,1.6,0,6.8,0,0
2018-10-28,1370,7,1,5.26111111111111,89.0555555555556,5.46111111111111,41.6666666666667,25819.4444444444,7.8,0,13.3,1,6
2018-10-29,5491,1,0,5.71666666666667,86.7222222222222,4.93333333333333,45.5555555555556,32471.1111111111,0.5,0,12,0,0
2018-10-30,4921,2,0,6.97777777777778,75.2777777777778,9.34444444444444,227.777777777778,51741.1111111111,0.5,7,20.9,1,6
2018-10-31,6434,3,0,7.42777777777778,76.1111111111111,2.8,93.3333333333333,50313.8888888889,0,60,7.6,0,0
2018-11-01,2449,4,0,6.67777777777778,88.6666666666667,1.95555555555556,207.222222222222,25170.5555555556,0.3,179,6.9,0,0
2018-11-02,5544,5,0,9.93888888888889,79.1111111111111,1.14444444444444,161.666666666667,54165,0,311,4.2,0,0
2018-11-03,4284,6,1,9.05,77.1111111111111,2.96666666666667,51.1111111111111,28527.7777777778,0,237,7.4,0,0
2018-11-04,2097,7,1,11.4388888888889,79.0555555555556,3.41111111111111,97.7777777777778,21042.7777777778,0,129,10.2,0,0
2018-11-05,6215,1,0,7.87777777777778,98.0555555555556,1.42777777777778,198.888888888889,2736.66666666667,0,0,3.7,0,0
2018-11-06,6433,2,0,7.88333333333333,95.3888888888889,3,150.555555555556,6975,0,57,9.3,0,0
2018-11-07,6646,3,0,8.89444444444444,83.2222222222222,1.05,190,30751.1111111111,0.1,415,3.6,0,0
2018-11-08,6236,4,0,12.2444444444444,77.7777777777778,2.34444444444444,154.444444444444,57471.6666666667,0,44,9.7,0,0
2018-11-09,5976,5,0,9.37777777777778,85.6111111111111,1.04444444444444,204.444444444444,20044.4444444444,0,311,2.8,0,0
2018-11-10,4048,6,1,9.16111111111111,90.3333333333333,0.983333333333333,181.666666666667,14909.4444444444,0.9,4,4.2,1,6
2018-11-11,2039,7,1,12.1055555555556,83.7222222222222,3.29444444444444,167.222222222222,48861.1111111111,4.4,490,12.9,0,0
2018-11-12,5770,1,0,11.9111111111111,86.2777777777778,1.03333333333333,167.777777777778,45789.4444444444,0,73,4.5,0,0
2018-11-13,4758,2,0,11.4555555555556,87.8888888888889,4.00555555555556,218.333333333333,49378.8888888889,8.7,101,10.7,1,3
2018-11-14,5493,3,0,5.16111111111111,98.2222222222222,1.47222222222222,185,9636.11111111111,0,171,3.6,0,0
2018-11-15,5522,4,0,5.31111111111111,91.7777777777778,2.72777777777778,66.1111111111111,22953.3333333333,0,0,7.1,0,0
2018-11-16,5584,5,0,6.72777777777778,75.3888888888889,4.12222222222222,52.2222222222222,21190.5555555556,0,480,9.2,0,0
2018-11-17,3759,6,1,5.66111111111111,68.5,5.26111111111111,51.1111111111111,28171.1111111111,0,474,11.2,0,0
2018-11-18,1672,7,1,3.9,62.3888888888889,4.91666666666667,46.6666666666667,32112.7777777778,0,487,13.1,0,0
2018-11-19,4694,1,0,2.44444444444444,69.6666666666667,5.15555555555556,45.5555555555556,28951.1111111111,0,1,13.4,0,0
2018-11-20,4787,2,0,3.16111111111111,70.6111111111111,4.08333333333333,57.7777777777778,22797.7777777778,0,96,9.4,0,0
2018-11-21,4647,3,0,1.46666666666667,83.1111111111111,4.13888888888889,53.8888888888889,14916.6666666667,0,191,10.6,0,0
2018-11-22,5185,4,0,2.65,81.0555555555556,1.67222222222222,66.6666666666667,12971.1111111111,0,324,5.2,0,0
2018-11-23,5002,5,0,1.79444444444444,84.3333333333333,2.54444444444444,88.8888888888889,15401.1111111111,0,354,9.3,0,0
2018-11-24,3027,6,1,5.54444444444444,91.6666666666667,1.77222222222222,179.444444444444,22458.8888888889,1.2,102,6.2,1,3
2018-11-25,1760,7,1,5.83888888888889,84.0555555555556,3.06111111111111,73.8888888888889,27347.2222222222,0,256,8.8,0,0
2018-11-26,4032,1,0,5.43333333333333,84.9444444444444,3.42222222222222,47.2222222222222,16152.2222222222,3.4,0,8.1,1,6
2018-11-27,4450,2,0,3.85,91,1.44444444444444,184.444444444444,9388.33333333333,0.1,0,3.9,0.5,3
2018-11-28,4654,3,0,2.65,93.6111111111111,0.933333333333333,226.666666666667,8001.11111111111,0,53,3.3,0,0
2018-11-29,4838,4,0,4.45555555555556,90.1666666666667,1.51666666666667,226.666666666667,12461.1111111111,0,101,4.5,0,0
2018-11-30,3873,5,0,5.60555555555556,96.4444444444444,1.98333333333333,196.111111111111,13502.7777777778,3.2,0,6,1,6
2018-12-01,3107,6,1,8.19444444444444,86.7777777777778,3.03333333333333,219.444444444444,31920,0,85,8.1,0,0
2018-12-02,1176,7,1,11.1388888888889,87.8333333333333,8.02777777777778,226.666666666667,26567.2222222222,9.6,0,16.5,1,6
2018-12-03,2563,1,0,13.0611111111111,89.8333333333333,7.2,227.222222222222,33669.4444444444,21.8,0,14.3,1,6
2018-12-04,4377,2,0,8.78888888888889,86.6666666666667,3.55555555555556,187.777777777778,52371.1111111111,1.2,24,10.5,0.5,6
2018-12-05,4798,3,0,5.58888888888889,92.0555555555556,1.31111111111111,207.222222222222,14121.6666666667,0,110,3.6,0,0
2018-12-06,4569,4,0,10.2166666666667,92.6111111111111,3.91666666666667,223.888888888889,34241.6666666667,0.5,56,8.6,0.5,3
2018-12-07,4107,5,0,11.65,81.4444444444444,7.71111111111111,231.111111111111,58936.6666666667,5.1,30,18.7,0,3
2018-12-08,1762,6,1,7.63888888888889,80.7777777777778,10.0666666666667,224.444444444444,32032.7777777778,3.6,0,17.9,1,6
2018-12-09,1108,7,1,8.73333333333333,79.7222222222222,8.92777777777778,241.666666666667,39492.2222222222,2.1,0,19.1,1,6
2018-12-10,4303,1,0,6.01666666666667,77.3888888888889,4.93888888888889,248.333333333333,51841.1111111111,0.9,148,10.5,0,0
2018-12-11,4484,2,0,2.91666666666667,87,4.37777777777778,226.111111111111,28691.6666666667,0.3,11,8.3,0,0
2018-12-12,4400,3,0,2.30555555555556,89.3888888888889,1.82777777777778,145.555555555556,13808.3333333333,0,57,5.1,0,0
2018-12-13,4249,4,0,0.755555555555556,74.8333333333333,4.6,52.7777777777778,25526.1111111111,0,84,10.9,0,0
2018-12-14,3958,5,0,1.09444444444444,65.6111111111111,3.52222222222222,72.2222222222222,27201.6666666667,0,0,9.7,0,0
2018-12-15,2781,6,1,-0.0777777777777778,65.7777777777778,2.98888888888889,115,25801.1111111111,0,98,7,0,0
2018-12-16,1092,7,1,0.133333333333333,96.2222222222222,1.78333333333333,188.888888888889,2300.55555555556,4.2,0,4.3,1,6
2018-12-17,4217,1,0,4.06111111111111,95.9444444444444,3.16666666666667,223.333333333333,11770,0.5,0,6.8,0,0
2018-12-18,4695,2,0,1.65,96.2777777777778,1.32777777777778,173.333333333333,10131.1111111111,0,302,4.2,0,0
2018-12-19,4162,3,0,2.39444444444444,97.1666666666667,1.16111111111111,151.666666666667,12219.4444444444,1.3,4,3.3,1,6
2018-12-20,3907,4,0,7.23888888888889,81.3888888888889,5.62222222222222,215,53213.8888888889,2.8,24,12.1,1,6
2018-12-21,3030,5,0,10.1166666666667,81.2777777777778,9.95,220.555555555556,42988.8888888889,5.4,0,19.8,1,6
2018-12-22,2000,6,1,11.1,82.7777777777778,7.38333333333333,237.222222222222,40736.6666666667,16.3,10,17.6,1,6
2018-12-23,744,7,1,9.65555555555556,90.4444444444444,5.55555555555556,230.555555555556,21535.5555555556,7.9,0,13.4,1,6
2018-12-24,1486,1,0,6.93888888888889,78.7777777777778,2.56111111111111,234.444444444444,60255.5555555556,9.7,1,15.2,0,0
2018-12-25,384,2,0,0.327777777777778,85.7222222222222,1.53888888888889,71.1111111111111,35042.7777777778,0,427,4.1,0,0
2018-12-26,490,3,0,-1.43888888888889,99,1.42222222222222,121.666666666667,4306.11111111111,0,0,4,0.5,3
2018-12-27,2180,4,0,-1.59444444444444,96.6111111111111,1.62222222222222,210.555555555556,5690,0,0,3.5,0,0
2018-12-28,2724,5,0,0.138888888888889,93.6111111111111,3.70555555555556,226.111111111111,8651.11111111111,0,0,9,0,0
2018-12-29,1950,6,1,1.40555555555556,89.6111111111111,4.36666666666667,233.888888888889,8562.77777777778,0.1,0,11.7,0,0
2018-12-30,867,7,1,4.88888888888889,85.8888888888889,5.86666666666667,229.444444444444,20593.8888888889,0,0,12.8,0,0
2018-12-31,1749,1,0,5.82222222222222,97.3888888888889,4.37222222222222,223.888888888889,10158.3333333333,0.8,0,8.3,1,6
2019-01-01,701,2,0,6.42222222222222,91.4444444444444,5.86666666666667,237.777777777778,17350.5555555556,0,0,11.9,1,3
2019-01-02,3047,3,0,3.35555555555556,71.2777777777778,3.53333333333333,257.222222222222,34720,0,69,10.2,0,0
2019-01-03,3041,4,0,-0.855555555555556,88.3888888888889,3.20555555555556,218.333333333333,23398.3333333333,0.3,0,6.7,0,0
2019-01-04,3420,5,0,1.20555555555556,87.7777777777778,3.13888888888889,226.666666666667,13766.1111111111,0,60,7.3,0,0
2019-01-05,1697,6,1,2.20555555555556,95.6666666666667,6.52777777777778,222.777777777778,6550,4.5,0,12.1,1,6.5
2019-01-06,974,7,1,3.95555555555556,97.5,4.93333333333333,218.888888888889,5223.33333333333,2.1,0,8.1,1,6
2019-01-07,4538,1,0,3.90555555555556,92.8888888888889,3.84444444444444,223.333333333333,7418.33333333333,0,0,9.7,0,0
2019-01-08,4235,2,0,5.18333333333333,85.4444444444444,7.86666666666667,240,31459.4444444444,3.1,105,15.6,1,6
2019-01-09,4434,3,0,3.35555555555556,76.2222222222222,4.05,292.222222222222,50775.5555555556,0.7,13,12.9,1,6
2019-01-10,4656,4,0,1.57777777777778,81.3888888888889,2.26666666666667,216.111111111111,33653.8888888889,0.3,0,8.5,1,4
2019-01-11,3891,5,0,-0.255555555555556,89.7777777777778,5.34444444444444,226.666666666667,14150.5555555556,1.3,0,11.7,1,7.5
2019-01-12,2616,6,1,2.92222222222222,91.8333333333333,7.51111111111111,229.444444444444,14391.1111111111,3.7,0,15.5,1,6
2019-01-13,919,7,1,6.52777777777778,94.7222222222222,8.28333333333333,223.888888888889,23341.1111111111,6.5,0,14.8,1,6
2019-01-14,4524,1,0,5.03333333333333,84.7222222222222,4.40555555555556,235.555555555556,51639.4444444444,2.5,28,14.2,0,0
2019-01-15,4836,2,0,4.34444444444444,81.5,4.63888888888889,232.222222222222,42266.6666666667,0,36,9.1,0,0
2019-01-16,5282,3,0,4.26111111111111,75.8333333333333,3.25,228.333333333333,40559.4444444444,0,286,9.9,0,0
2019-01-17,4597,4,0,6.47777777777778,77.8333333333333,7.61111111111111,235.555555555556,56157.7777777778,1,76,16.1,1,6
2019-01-18,5008,5,0,1.52222222222222,79.3888888888889,2.87222222222222,168.888888888889,39302.2222222222,0,127,8.7,0,0
2019-01-19,3338,6,1,-1.18333333333333,79.1666666666667,3.46666666666667,77.2222222222222,26638.3333333333,0,461,8.5,0,0
2019-01-20,1376,7,1,-2.37222222222222,81.7222222222222,2.61111111111111,37.2222222222222,12023.3333333333,0,0,6.8,0,0
2019-01-21,4515,1,0,-3.03333333333333,80.2777777777778,2.91111111111111,39.4444444444444,13045,0,450,7.3,0,0
2019-01-22,4623,2,0,-2.32222222222222,83.7777777777778,1.47222222222222,95.5555555555556,12996.1111111111,0,5,3.5,0,0
2019-01-23,4431,3,0,-1.43333333333333,75.3888888888889,2.95555555555556,61.1111111111111,10588.8888888889,0,0,7.5,0,0
2019-01-24,4427,4,0,-1.93333333333333,79.1111111111111,1.63888888888889,222.222222222222,7986.11111111111,0,0,3.7,1,7
2019-01-25,3937,5,0,-1.31666666666667,80.7777777777778,4.68888888888889,227.222222222222,9756.66666666667,0.2,0,9.2,0,3.5
2019-01-26,2884,6,1,3.51666666666667,82.1111111111111,7.15,232.222222222222,38089.4444444444,0.1,0,14.7,1,6
2019-01-27,1315,7,1,7.02777777777778,76.3333333333333,7.98888888888889,221.666666666667,60458.3333333333,2.3,23,16.7,1,6
2019-01-28,3821,1,0,2.31111111111111,91.5555555555556,7.79444444444444,227.222222222222,28058.8888888889,2.3,0,15.1,1,6
2019-01-29,5030,2,0,2.19444444444444,79.1666666666667,2.83888888888889,186.111111111111,45060,0,64,5.9,0,0
2019-01-30,4497,3,0,2.38333333333333,73.8888888888889,6.5,180.555555555556,53460.5555555556,0.9,0,17.7,0,0
2019-01-31,4521,4,0,0.85,82.7222222222222,1.9,155,43155,1.4,134,6.4,0,0
2019-02-01,4476,5,0,3.17777777777778,94.5555555555556,2.26111111111111,77.7777777777778,11188.3333333333,2,0,5.8,1,6
2019-02-02,3509,6,1,4.41111111111111,94.7222222222222,1.44444444444444,232.777777777778,7072.77777777778,0,0,5.1,0,0
2019-02-03,1495,7,1,3.18333333333333,75.8333333333333,4.72222222222222,340,23236.6666666667,0.9,0,11.9,0,0
2019-02-04,5011,1,0,1.73888888888889,75.2222222222222,1.62222222222222,172.777777777778,39278.8888888889,0,458,6.8,0,0
2019-02-05,5283,2,0,1.26111111111111,75.3333333333333,1.35,217.777777777778,28810,0,525,4.9,0,0
2019-02-06,5017,3,0,0.0777777777777778,79.7222222222222,1.12222222222222,190,18412.7777777778,0,503,3.7,0,0
2019-02-07,4513,4,0,1.97777777777778,92.0555555555556,2.37222222222222,198.888888888889,12887.7777777778,2.9,0,6.2,0,0
2019-02-08,5184,5,0,7.35555555555556,72.5,5.42222222222222,214.444444444444,52054.4444444444,0,247,12.6,0,0
2019-02-09,3481,6,1,8.88888888888889,69.2222222222222,7.81666666666667,226.111111111111,58613.8888888889,2.3,8,17.1,0.5,3
2019-02-10,1248,7,1,9.71111111111111,67.1111111111111,9.20555555555556,223.888888888889,54746.6666666667,4.3,19,23.1,1,6
2019-02-11,4813,1,0,5.22777777777778,74.7777777777778,5.48888888888889,244.444444444444,54865,0.8,41,12.1,0,0
2019-02-12,5223,2,0,3.1,80.5555555555556,2.96111111111111,222.777777777778,28734.4444444444,0,157,6,0,0
2019-02-13,5443,3,0,2.86666666666667,73.3888888888889,1.33888888888889,154.444444444444,35093.3333333333,0,553,3.8,0,0
2019-02-14,5533,4,0,3.01111111111111,75.2222222222222,1.51111111111111,182.777777777778,28602.7777777778,0,485,5.9,0,0
2019-02-15,5490,5,0,4.52222222222222,73.1666666666667,1.15555555555556,236.111111111111,28718.8888888889,0,562,3.4,0,0
2019-02-16,4142,6,1,5.10555555555556,71.2777777777778,1.42222222222222,196.666666666667,31134.4444444444,0,561,4.8,0,0
2019-02-17,2212,7,1,6.07777777777778,66.8333333333333,0.861111111111111,200,44727.7777777778,0,569,2.6,0,0
2019-02-18,5531,1,0,5.86111111111111,67.3888888888889,1.32222222222222,187.777777777778,43446.6666666667,0,549,3.4,0,0
2019-02-19,5399,2,0,5.77222222222222,79.3888888888889,3.29444444444444,222.777777777778,29384.4444444444,0,54,8.3,0,0
2019-02-20,5686,3,0,5.30555555555556,81,1.56111111111111,191.111111111111,22594.4444444444,0,504,6.9,0,0
2019-02-21,5786,4,0,7.3,78.0555555555556,2.17222222222222,211.666666666667,19292.2222222222,0,274,5.7,0,0
2019-02-22,5692,5,0,9.8,76.7777777777778,2.20555555555556,135,25558.8888888889,0,17,6.4,0,0
2019-02-23,4171,6,1,6.45555555555556,55.9444444444444,5.59444444444444,56.1111111111111,39758.3333333333,0,473,12.2,0,0
2019-02-24,2145,7,1,6.85,36.0555555555556,5.16111111111111,39.4444444444444,56954.4444444444,0,595,9.7,0,0
2019-02-25,5569,1,0,9.6,38.8333333333333,4.7,39.4444444444444,53397.7777777778,0,598,10.3,0,0
2019-02-26,6071,2,0,10.5555555555556,58.3888888888889,3.51666666666667,25.5555555555556,37247.7777777778,0,593,8.2,0,0
2019-02-27,6073,3,0,8.62777777777778,63.4444444444444,1.17777777777778,210,32510,0,605,4.2,0,0
2019-02-28,6207,4,0,11.4388888888889,62.3888888888889,6.05555555555556,239.444444444444,27169.4444444444,0,580,15.4,0,0
2019-03-01,4296,5,0,8.93333333333333,87.2222222222222,4.78333333333333,239.444444444444,32043.3333333333,8.2,17,13.2,0.5,0
2019-03-02,3668,6,1,9.12777777777778,77,4.67777777777778,230,28188.8888888889,0,47,11.7,0,0
2019-03-03,1547,7,1,11.1166666666667,67.1666666666667,8.73333333333333,224.444444444444,57356.1111111111,0,3,16.7,0,0
2019-03-04,3462,1,0,9.5,67.7777777777778,8.56666666666667,220.555555555556,64451.1111111111,6.9,68,26.8,0.5,2
2019-03-05,3210,2,0,6.72222222222222,82.7777777777778,7.37777777777778,222.777777777778,45287.2222222222,5.4,16,18.4,1,6
2019-03-06,5488,3,0,8.92777777777778,75.3333333333333,1.28888888888889,172.222222222222,44277.2222222222,0,402,5,0,0
2019-03-07,4864,4,0,10.6388888888889,66.3333333333333,8.89444444444444,221.111111111111,62899.4444444444,0.9,236,18.1,0.5,0
2019-03-08,4862,5,0,8.72222222222222,68.3333333333333,7.19444444444444,236.666666666667,61531.6666666667,0.9,260,18.7,0,0
2019-03-09,2830,6,1,9.83888888888889,76.5,9.28888888888889,230,43105.5555555556,2.2,5,19.6,1,6
2019-03-10,1172,7,1,11.7722222222222,69.8333333333333,10.5055555555556,238.333333333333,48524.4444444444,8.5,223,29.9,1,6
2019-03-11,4595,1,0,6.46111111111111,57.6666666666667,7.1,252.777777777778,59066.6666666667,0,71,17.9,0,0
2019-03-12,5305,2,0,6.86666666666667,55.3888888888889,4.66111111111111,211.111111111111,60149.4444444444,0,325,11.2,0,0
2019-03-13,4919,3,0,7.31666666666667,66.5555555555556,9.18333333333333,236.111111111111,54538.8888888889,0.1,87,19.9,1,6
2019-03-14,3363,4,0,6.19444444444444,85.2777777777778,9.8,224.444444444444,23815,15.8,0,20.9,1,6
2019-03-15,3160,5,0,9.59444444444444,91.9444444444444,8.36666666666667,231.666666666667,13356.6666666667,9.4,0,20.3,1,6
2019-03-16,3702,6,1,11.5333333333333,73.0555555555556,8.52777777777778,240,55168.8888888889,1,178,18.9,0,0
2019-03-17,1612,7,1,8.44444444444444,73.2777777777778,6.65555555555556,240,61302.2222222222,2.2,312,17.5,0,0
2019-03-18,5040,1,0,5.85555555555556,76.2777777777778,4.84444444444444,233.888888888889,65329.4444444444,0.1,209,11.2,0,0
2019-03-19,5684,2,0,6.23888888888889,66.7777777777778,1.76666666666667,159.444444444444,40238.8888888889,0,537,5.8,0,0
2019-03-20,5838,3,0,6.11666666666667,60.5,2.37222222222222,79.4444444444444,45263.3333333333,0,680,7.9,0,0
2019-03-21,6177,4,0,9.36111111111111,52.6111111111111,4.15,40.5555555555556,49208.3333333333,0,685,10.4,0,0
2019-03-22,6293,5,0,10.3944444444444,57.3333333333333,1.90555555555556,183.888888888889,38748.8888888889,0,610,4.6,0,0
2019-03-23,4862,6,1,11.45,60.4444444444444,2.62222222222222,165.555555555556,19589.4444444444,0,674,8.2,0,0
2019-03-24,2493,7,1,9.99444444444444,71.2777777777778,2.87777777777778,121.111111111111,10228.8888888889,0,443,8.6,0,0
2019-03-25,5449,1,0,7.28888888888889,64.9444444444444,4.27777777777778,276.111111111111,45954.4444444444,1.1,222,16.1,0,0
2019-03-26,5699,2,0,6.56666666666667,69.7222222222222,1.74444444444444,190.555555555556,39177.2222222222,0,229,6.5,0,0
2019-03-27,6100,3,0,8.47222222222222,64.4444444444444,2.38333333333333,80.5555555555556,38303.8888888889,0,322,8.5,0,0
2019-03-28,6453,4,0,9.30555555555556,62.8333333333333,3.61111111111111,43.8888888888889,42372.7777777778,0,506,10.8,0,0
2019-03-29,6718,5,0,12.6277777777778,60.8333333333333,4.36111111111111,57.2222222222222,45467.7777777778,0,711,10.3,0,0
2019-03-30,5052,6,1,12.3333333333333,57.7777777777778,1.63888888888889,202.222222222222,37336.1111111111,0,707,7.2,0,0
2019-03-31,2459,7,1,13.0166666666667,53.3333333333333,2.78888888888889,81.1111111111111,43647.2222222222,0,671,9,0,0
2019-04-01,6391,1,0,12.5055555555556,61.2222222222222,5.03888888888889,48.8888888888889,18211.1111111111,0,663,10.8,0,0
2019-04-02,6800,2,0,14.3222222222222,56.5,3.11111111111111,228.888888888889,32907.7777777778,0,623,12.3,0,0
2019-04-03,4590,3,0,7.82222222222222,87.1111111111111,2.73888888888889,218.888888888889,36761.6666666667,8,1,8.1,1,4
2019-04-04,4200,4,0,4.45555555555556,92.5,3.09444444444444,225,22053.3333333333,6.7,0,9.1,1,4
2019-04-05,5670,5,0,6.92222222222222,81.9444444444444,2.15,126.666666666667,18876.1111111111,0,0,5.3,0,0
2019-04-06,4996,6,1,9.57777777777778,75.2222222222222,2.67222222222222,100,16430,0,360,10.4,0,0
2019-04-07,2365,7,1,11.2333333333333,75.7222222222222,2.97222222222222,225.555555555556,27993.8888888889,0,303,9.2,0,0
2019-04-08,6209,1,0,11.45,80.5555555555556,3.52777777777778,238.333333333333,45436.6666666667,0,65,7.8,0,0
2019-04-09,5574,2,0,10.3111111111111,93.3333333333333,1.93888888888889,222.777777777778,9322.77777777778,1.2,1,4.8,1,4
2019-04-10,5887,3,0,10.8888888888889,72.0555555555556,4.07222222222222,29.4444444444444,16755,1.6,4,8.6,0,0
2019-04-11,6672,4,0,8.63333333333333,52.0555555555556,4.63888888888889,46.1111111111111,39099.4444444444,0,752,10.3,0,0
2019-04-12,6464,5,0,6.46666666666667,55.3333333333333,4.73333333333333,72.2222222222222,35226.1111111111,0,274,10,0,0
2019-04-13,3725,6,1,4.47222222222222,71.9444444444444,3.87777777777778,54.4444444444444,21095.5555555556,0.1,0,8.4,0,0
2019-04-14,1951,7,1,6.69444444444444,67.9444444444444,3.12222222222222,65.5555555555556,18517.7777777778,0,69,7.6,0,0
2019-04-15,6326,1,0,11.0444444444444,60.1666666666667,4.47222222222222,59.4444444444444,26641.6666666667,0,745,12,0,0
2019-04-16,6369,2,0,12.0166666666667,62.6111111111111,1.8,197.222222222222,27900.5555555556,0.3,368,6.8,0,0
2019-04-17,6516,3,0,14.2166666666667,74.8888888888889,2.11111111111111,68.8888888888889,30041.1111111111,1,128,7.3,0,0
2019-04-18,7054,4,0,16.0666666666667,48.3333333333333,4.57777777777778,52.2222222222222,48077.7777777778,0,773,10.9,0,0
2019-04-19,2399,5,0,17.9388888888889,45.1111111111111,4.48333333333333,48.3333333333333,55025,0,782,9.6,0,0
2019-04-20,4352,6,1,18.0277777777778,40.5555555555556,4.74444444444444,41.1111111111111,57676.6666666667,0,788,10.8,0,0
2019-04-21,1862,7,1,18.4222222222222,36.6666666666667,4.49444444444444,49.4444444444444,56107.7777777778,0,758,12.1,0,0
2019-04-22,2174,1,0,18.5055555555556,36.2222222222222,5.15555555555556,56.1111111111111,61248.8888888889,0,589,12.7,0,0
2019-04-23,6736,2,0,16.8555555555556,51.1666666666667,3.38888888888889,66.1111111111111,47157.7777777778,0,217,7.9,0,0
2019-04-24,6662,3,0,16.1166666666667,66.5,4.07222222222222,183.888888888889,43206.1111111111,0.1,498,20.1,0,0
2019-04-25,7028,4,0,15.7166666666667,60.1666666666667,3.54444444444444,190.555555555556,52388.8888888889,0,411,12.7,0,0
2019-04-26,4643,5,0,10.3277777777778,84.8888888888889,3.69444444444444,231.111111111111,45717.2222222222,8.4,37,7.9,1,6
2019-04-27,3237,6,1,9.27777777777778,83.8333333333333,4.85,223.888888888889,50675.5555555556,6.1,98,16.6,1,6
2019-04-28,2118,7,1,8.35555555555556,76.3333333333333,3.86111111111111,231.111111111111,60253.8888888889,0.2,399,10.7,0,0
2019-04-29,6411,1,0,8.85,76.7222222222222,1.92777777777778,266.111111111111,35592.2222222222,1.1,201,8.8,0,0
2019-04-30,7462,2,0,12.7666666666667,67.6666666666667,2.12777777777778,288.888888888889,24300,1,431,7.8,0,0
2019-05-01,3522,3,0,13.7722222222222,60.8888888888889,1.67777777777778,204.444444444444,34103.8888888889,0,810,7,0,0
2019-05-02,6255,4,0,13.0555555555556,73.3333333333333,3.79444444444444,216.666666666667,24490.5555555556,0.5,355,15.2,0,0
2019-05-03,5782,5,0,11.5444444444444,74.7222222222222,1.75,149.444444444444,42121.6666666667,1.2,89,8.1,0.5,3
2019-05-04,2441,6,1,5.60555555555556,88,3.97222222222222,185,31444.4444444444,10.2,0,12.2,1,6
2019-05-05,2854,7,1,7.20555555555556,64.3888888888889,3.17777777777778,185.555555555556,49992.2222222222,0,340,9.3,0,0
2019-05-06,6320,1,0,8.89444444444444,66.0555555555556,1.81111111111111,251.666666666667,40506.1111111111,0,185,6,0,0
2019-05-07,7436,2,0,9.81111111111111,59.9444444444444,1.46111111111111,190.555555555556,41134.4444444444,0,594,5.3,0,0
2019-05-08,4969,3,0,10.8555555555556,88,2.30555555555556,187.222222222222,27271.1111111111,7.3,0,13.4,1,6
2019-05-09,4814,4,0,11.1222222222222,87.5,4.72777777777778,206.111111111111,43711.1111111111,10.4,26,14.7,1,6
2019-05-10,7101,5,0,13.6777777777778,72.9444444444444,3.37222222222222,224.444444444444,60381.6666666667,0.5,434,9.3,0,0
2019-05-11,3754,6,1,13.5555555555556,76.3333333333333,5.46111111111111,267.222222222222,48752.2222222222,2.7,147,16.4,1,6
2019-05-12,2271,7,1,10.1555555555556,66.8333333333333,3.35,193.888888888889,46190,0,374,9.2,0,0
2019-05-13,7397,1,0,11.6555555555556,51.8333333333333,4.37777777777778,51.1111111111111,54948.3333333333,0,811,13.2,0,0
2019-05-14,7382,2,0,11.2388888888889,48.7777777777778,4.52777777777778,49.4444444444444,64854.4444444444,0,631,12.7,0,0
2019-05-15,7725,3,0,11.0055555555556,51.1666666666667,4.12222222222222,63.3333333333333,61664.4444444444,0,799,13.8,0,0
2019-05-16,7494,4,0,12.3,58,2.98888888888889,42.7777777777778,64897.7777777778,0,482,8.6,0,0
